,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
225,成都中金汇融金融外包有限公司诈骗,其他,求助,成都,青羊区,四川成都中金汇融金融服务外包有限公司，2021年11月骗我到成都市青羊区人民中路二段泰丰国际3601办理贷款，骗取我28000元，后以无法办理贷款为由拒绝退款！希望有关部门给予查处换我血汗钱！,96,2022-03-07 10:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943795,四川 成都 中 金汇 融 金融服务 外 包 有限公司 ， 2021 年 11 月 骗 我 到 成都市 青羊区 人民 中路 二段 泰丰 国际 3601 办理 贷款 ， 骗取 我 28000 元 ， 后以 无法 办理 贷款 为 由 拒绝 退款 ！ 希望 有关 部门 给予 查处 换 我 血汗钱 ！,,"['办理', '2021', '11']",
226,询问九价排名,医疗,咨询,成都,龙泉驿区,成都市龙泉驿区洪安镇公立卫生院订阅时间2022-02-2208:02:40排名多少,41,2022-03-07 10:50,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943796,成都市 龙泉驿区 洪安镇 公立 卫生院 订阅 时间 2022 - 02 - 2208 : 02 : 40 排名 多少,,"['02', '龙泉驿区', '洪安镇']",
227,建设影响休息,城建,投诉,成都,锦江区,驸马村一组村委会后面每天凌晨一两点，运渣车一直在哪里过来过去，太影响附近的村民休息了，希望能得到改善，不要那么晚影响附近村民，谢谢,65,2022-03-07 10:52,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943797,驸马 村 一组 村委会 后面 每天 凌晨 一两点 ， 运渣车 一直 在 哪里 过来 过去 ， 太 影响 附近 的 村民 休息 了 ， 希望 能 得到 改善 ， 不要 那么 晚 影响 附近 村民 ， 谢谢,,"['村民', '运渣车', '一两点']",
228,锦江区医保电话，打通没人接，要不就是打不通,3.15,咨询,成都,锦江区,锦江区医保局电话打不通，打通没人接，要这个电话干嘛？浪费办电话的钱吗？,35,2022-03-07 10:54,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943798,锦江区 医保 局 电话 打 不通 ， 打通 没人接 ， 要 这个 电话 干嘛 ？ 浪费 办 电话 的 钱 吗 ？,,"['电话', '锦江区', '没人接']",
229,眉山东坡区鹭湖国际底楼违建到底能不能管,城建,投诉,眉山,市长黄河,四川省眉山市东坡区彭寿街鹭湖国际小区6栋、7栋、10栋、17栋底楼业主严重违建铲除大面积公共绿地，修建棋牌室、私家花园，给小区业主造成严重困扰。希望能管理的部门去管一下，不要下到大石桥街道办，因为从去年投诉开始到现在，她们工作人员每次回答说都不归她们管，归住建局，希望能把问题转交给管违建的部门，谢谢！！！,153,2022-03-07 11:14,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943805,四川省 眉山市 东坡区 彭寿 街鹭湖 国际 小区 6 栋 、 7 栋 、 10 栋 、 17 栋 底楼 业主 严重 违建 铲除 大面积 公共绿地 ， 修建 棋牌室 、 私家花园 ， 给 小区业主 造成 严重 困扰 。 希望 能 管理 的 部门 去 管 一下 ， 不要 下 到 大石桥 街道办 ， 因为 从 去年 投诉 开始 到 现在 ， 她们 工作人员 每次 回答 说 都 不 归 她们 管 ， 归住 建局 ， 希望 能 把 问题 转 交给 管 违建 的 部门 ， 谢谢 ！ ！ ！,,"['违建', '眉山市', '棋牌室']",
230,境外人员隔离酒店,医疗,咨询,成都,金牛区,境外人员入境口岸为上海，隔离14天后来蓉居家隔离7天是否可以选择隔离酒店？,37,2022-03-07 11:17,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943806,境外 人员 入境 口岸 为 上海 ， 隔离 14 天 后来 蓉 居家 隔离 7 天 是否 可以 选择 隔离 酒店 ？,,"['隔离', '14', '居家']",
231,武胜县盛世国际违法多年，业主受累纠纷不断,城建,投诉,广安,武胜县,武胜县纪委:1.武胜县盛世国际违规交房多年，相关文件明文条款规定清清楚楚，为什么违规不处罚？住建局、综合执法局、土地建设局等部门互相推诿，恳请依法依规调查是哪个部门存在懒政、怠政、不作为的行为。2.武胜盛世国际开发商与前开发商及合作伙伴存在的债权债务以及相关手续没厘清，为什么房屋会修建，造成国家土地款都收不到，造成业主的维权困难。,166,2022-03-07 11:19,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943807,武胜县 纪委 : 1 . 武胜县 盛世 国际 违规 交房 多年 ， 相关 文件 明文 条款 规定 清清楚楚 ， 为什么 违规 不 处罚 ？ 住 建局 、 综合 执法局 、 土地 建设局 等 部门 互相推诿 ， 恳请 依法 依规 调查 是 哪个 部门 存在 懒政 、 怠政 、 不 作为 的 行为 。 2 . 武胜 盛世 国际 开发商 与 前 开发商 及 合作伙伴 存在 的 债权债务 以及 相关 手续 没 厘清 ， 为什么 房屋 会 修建 ， 造成 国家 土地 款 都 收不到 ， 造成 业主 的 维权 困难 。,,"['武胜县', '盛世', '违规']",
232,四川省医养专业人才培养中心项目竣工时间是多久,城建,咨询,德阳,旌阳区,您好，请问四川省医养专业人才培养中心项目竣工时间是多久,27,2022-03-07 11:20,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943808,您好 ， 请问 四川省 医养 专业 人才培养 中心 项目 竣工 时间 是 多久,,"['医养', '人才培养', '您好']",
233,关于西河镇公交车L030取消！,交通,建言,成都,龙泉驿区,我们是住在阙家社区的居民，之前没有直接抵达西河地铁站的公交车平时上下班都会换乘，会花费很多的时间而且特别麻烦，后来开通了L030，直接连通了整个片区到地铁站无论上下班还是进城，我们都深感L030的方便，平时这趟车的乘客也是很多的现在公交公司通知我们要取消这趟车真的会给我们带来很多不便利，又会让我们出行很不方便到地铁站只有L042才能直达，而且还会去宾西绿洲绕，极大的增加了我们的通勤时间，而且L042的载客量是远不能满足我们上班的故请求公交公司能酌情不取消L030，可以在平峰期少躺数也不要取消了，谢谢,252,2022-03-07 11:21,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943809,我们 是 住 在 阙家 社区 的 居民 ， 之前 没有 直接 抵达 西河 地铁站 的 公交车 平时 上下班 都 会 换乘 ， 会 花费 很多 的 时间 而且 特别 麻烦 ， 后来 开通 了 L030 ， 直接 连通 了 整个 片区 到 地铁站 无论 上下班 还是 进城 ， 我们 都 深感 L030 的 方便 ， 平时 这趟 车 的 乘客 也 是 很多 的 现在 公交公司 通知 我们 要 取消 这趟 车 真的 会 给 我们 带来 很多 不 便利 ， 又 会 让 我们 出行 很 不 方便 到 地铁站 只有 L042 才能 直达 ， 而且 还会 去 宾西 绿洲 绕 ， 极大 的 增加 了 我们 的 通勤 时间 ， 而且 L042 的 载客量 是 远 不能 满足 我们 上班 的 故 请求 公交公司 能 酌情 不 取消 L030 ， 可以 在 平峰 期少 躺 数 也 不要 取消 了 ， 谢谢,,"['L030', '地铁站', 'L042']",
234,关于中首投资案件,其他,咨询,成都,市长王凤朝,"尊敬的办案同志你们好,我想咨询一下，昆明的中首搭配Online和成都的搭档之家是同一个平台吗？",47,2022-03-07 11:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943810,"尊敬 的 办案 同志 你们好 , 我 想 咨询 一下 ， 昆明 的 中首 搭配 Online 和 成都 的 搭档 之家 是 同一个 平台 吗 ？",,"['中首', 'Online', '你们好']",
235,身份证办理,其他,咨询,达州,大竹县,你好，请问我2.18办理的身份证已经显示制证成功，多久才能邮寄到绵阳呢，当时办理时已缴纳相关邮寄费用。,51,2022-03-07 11:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943811,你好 ， 请问 我 2.18 办理 的 身份证 已经 显示 制证 成功 ， 多久 才能 邮寄 到 绵阳 呢 ， 当时 办理 时 已 缴纳 相关 邮寄 费用 。,,"['邮寄', '办理', '2.18']",
236,请问双流柑梓社区幸福美丽新村项目情况,城建,咨询,成都,双流区,请问双流柑梓社区幸福美丽新村二期二标段项目，工程地点：成都市双流区彭镇柑梓社区光华苑的业主方情况。我们是本项目的材料供应商，目前建设方四川远铭建设工程有限公司购买了我们的页岩砖，货款也没付。所想了解：1、本项目的业主方是谁。2、目前是否还欠付四川远铭建设工程有限公司的工程款。3、业主方的联系方式。非常感谢。,154,2022-03-07 11:25,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943812,请问 双流 柑梓 社区 幸福 美丽 新村 二期 二 标段 项目 ， 工程 地点 ： 成都市 双流 区 彭镇 柑梓 社区 光华 苑 的 业主 方 情况 。 我们 是 本 项目 的 材料 供应商 ， 目前 建设 方 四川 远铭 建设工程 有限公司 购买 了 我们 的 页岩 砖 ， 货款 也 没付 。 所 想 了解 ： 1 、 本 项目 的 业主 方是 谁 。 2 、 目前 是否 还 欠付 四川 远铭 建设工程 有限公司 的 工程款 。 3 、 业主 方 的 联系方式 。 非常感谢 。,,"['柑梓', '远铭', '业主']",
237,独生子女证补办,其他,求助,达州,渠县,我是2000年出生的独生子女。由于父母的保管不善导致独生子女证丢失。请问怎么补办？需要什么材料？谢谢。,51,2022-03-07 11:28,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943814,我 是 2000 年 出生 的 独生子女 。 由于 父母 的 保管 不善 导致 独生子女证 丢失 。 请问 怎么 补办 ？ 需要 什么 材料 ？ 谢谢 。,,"['独生子女证', '2000', '补办']",
238,九价通知进度,医疗,咨询,成都,高新区,我想问一下成都市高新区新北社区的九价通知到什么时间了,26,2022-03-07 11:31,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943817,我 想 问 一下 成都市 高新区 新北 社区 的 九价 通知 到 什么 时间 了,,"['新北', '九价', '高新区']",
239,投诉成都中电投资管理有限公司精装房装修问题,3.15,投诉,成都,市委书记施小琳,尊敬的施书记，您好！,10,2022-03-07 11:31,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943816,尊敬 的 施 书记 ， 您好 ！,,"['您好', '尊敬', '书记']",
240,郫都区西区大道,交通,建言,成都,市委书记施小琳,郫都区西区大道何时能进行翻新和改造，现在路面实在太破了,27,2022-03-07 11:35,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943819,郫都区 西区 大道 何时能 进行 翻新 和 改造 ， 现在 路面 实在 太破 了,,"['郫都区', '太破', '何时能']",
241,关于双流区房屋补贴政策兑现时间的咨询,城建,咨询,成都,双流区,,0,2022-03-07 11:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943820,,,,
242,关于温江区万盛新区说电费问题,城建,投诉,成都,市长王凤朝,领导：您好，我是成都市温江区万盛新区小区业主，本小区从建设到现在水电一直未能分户，给业主们带来了很大是不便利，请问何时才能解决这一问题？另外笨小区水电一直是物业（达鑫）代收，电费为0.6元每度，水费为3.4元每立方，此费用出处何在，存在乱收费现象？！,125,2022-03-07 11:41,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943824,领导 ： 您好 ， 我 是 成都市 温江区 万盛 新区 小区业主 ， 本 小区 从 建设 到 现在 水电 一直 未能 分户 ， 给 业主 们 带来 了 很大 是 不 便利 ， 请问 何时 才能 解决 这一 问题 ？ 另外 笨 小区 水电 一直 是 物业 （ 达鑫 ） 代收 ， 电费 为 0.6 元 每度 ， 水费 为 3.4 元 每立方 ， 此 费用 出处 何在 ， 存在 乱收费 现象 ？ ！,,"['水电', '小区', '温江区']",
243,简阳市蓝色港湾13号楼钉子户撤迁,3.15,投诉,成都,市委书记施小琳,简阳市蓝色港湾购房户及拆迁户，因13号楼钉子户未撤迁，既不能退房钱，也不能拿安置房，政府叫老百姓怎么活，你们在上面坐着，也要下来看哈情况，老百姓过在水深火热之中，也没人管，既然老百姓过不好，钉子户也别想过好，政府不解决13号楼撤迁，指不定老百姓哪天会做出过激行为，因为你们没有把老百姓的事放在心上，没有体会没有家的感觉，花了一辈子的钱还住不上房的心情。,176,2022-03-07 11:41,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943823,简阳市 蓝色 港湾 购房 户及 拆迁户 ， 因 13 号楼 钉子户 未 撤迁 ， 既 不能 退 房钱 ， 也 不能 拿 安置 房 ， 政府 叫 老百姓 怎么 活 ， 你们 在 上面 坐 着 ， 也 要 下来 看哈 情况 ， 老百姓 过 在 水深火热 之中 ， 也 没人管 ， 既然 老百姓 过 不好 ， 钉子户 也 别 想 过 好 ， 政府 不 解决 13 号楼 撤迁 ， 指不定 老百姓 哪天会 做出 过激 行为 ， 因为 你们 没有 把 老百姓 的 事 放在心上 ， 没有 体会 没有 家 的 感觉 ， 花 了 一辈子 的 钱 还 住 不 上房 的 心情 。,,"['老百姓', '13', '号楼']",
244,成都隔离酒店禁止收快递,医疗,投诉,眉山,东坡区,"你好,根据之前问政四川的恢回复，四川隔离应该是可以接受快递的。但目前位于成都眉山皓正峰山庄，工作人员禁止任何隔离认人士的外卖和快递，这似乎不太合理",73,2022-03-07 11:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943826,"你好 , 根据 之前 问政 四川 的 恢 回复 ， 四川 隔离 应该 是 可以 接受 快递 的 。 但 目前 位于 成都 眉山 皓 正峰 山庄 ， 工作人员 禁止 任何 隔离 认 人士 的 外卖 和 快递 ， 这 似乎 不太 合理",,"['快递', '隔离', '四川']",
245,温江涌泉明光社区四组邓家林院子何时规划？,拆迁,求助,成都,温江区,各位领导好，请问一下温江涌泉明光社区四组邓家林院子何时规划？我们一个队的一半都拆迁了，还剩下这十来家人。红线之内就只有我们这个院子没规划了，又是地铁口边上。家里房子也破烂不堪了，又说不能重建！试问一下我们邓家林院子还规划不？不规划的话，也让人翻修房子嘛！,127,2022-03-07 11:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943827,各位 领导 好 ， 请问 一下 温江 涌泉 明光 社区 四组 邓家林 院子 何时 规划 ？ 我们 一个 队 的 一半 都 拆迁 了 ， 还 剩下 这十来 家人 。 红线 之内 就 只有 我们 这个 院子 没 规划 了 ， 又 是 地铁口 边上 。 家里 房子 也 破烂不堪 了 ， 又 说 不能 重建 ！ 试问 一下 我们 邓家林 院子 还 规划 不 ？ 不 规划 的话 ， 也 让 人 翻修 房子 嘛 ！,,"['邓家林', '规划', '院子']",
246,万年场附近乱停车，,3.15,建言,成都,成华区,万年场双福一路，附近道路整改，然后加上违停的车辆特别多，每天通过十分的不方便，本来四车道活生生停成了一车道。希望有关部门管理一哈乱停的，太夸张了。,73,2022-03-07 11:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943828,万年 场 双福 一路 ， 附近 道路 整改 ， 然后 加上 违停 的 车辆 特别 多 ， 每天 通过 十分 的 不 方便 ， 本来 四 车道 活生生 停成 了 一 车道 。 希望 有关 部门 管理 一哈乱 停 的 ， 太 夸张 了 。,,"['车道', '双福', '违停']",
247,咨询九价,医疗,咨询,成都,青白江区,成都市青白江区大同社区卫生服务中心订阅时间2021-08-2511:09:00前面还有多少人,46,2022-03-07 11:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943829,成都市 青白江区 大同 社区卫生 服务中心 订阅 时间 2021 - 08 - 2511 : 09 : 00 前面 还有 多少 人,,"['青白江区', '2021', '08']",
